car_value,salary_range,debt_to_income_ratio,loan_length,repaid_loan_on_prev_car,size_of_downpayment,driver_tenure,timestamp,y_pred_proba,y_pred,repaid
49500.0,20K - 20K €,0.6982284796548259,9.0,True,10%,0.3601561865323729,2018-12-25 12:15:06.768,0.95,1,1
51219.0,20K - 20K €,0.6554119564472439,14.0,False,40%,0.0901610037325801,2018-12-25 12:23:49.920,1.0,1,1
10047.0,40K - 60K €,0.7311595197016921,12.0,True,0%,3.9046459918529113,2018-12-25 12:32:33.072,0.6,0,1
12341.0,20K - 20K €,0.5505214779481535,20.0,False,20%,2.722996540831018,2018-12-25 12:41:16.224,0.98,1,1
10740.0,20K - 20K €,0.6161119312917529,19.0,True,0%,4.261289010416449,2018-12-25 12:49:59.376,0.86,1,1
53117.0,40K - 60K €,0.7070577364517586,19.0,False,40%,0.3493507011665526,2018-12-25 12:58:42.528,0.99,1,1
11368.0,0 - 20K €,0.4514633231819508,17.0,True,0%,3.0366627307093834,2018-12-25 13:07:25.680,0.06,0,1
60666.0,0 - 20K €,0.4724503502627181,20.0,False,0%,4.962148001677671,2018-12-25 13:16:08.832,0.08,0,0
19379.0,0 - 20K €,0.3227188036517929,15.0,False,40%,4.753802745913592,2018-12-25 13:24:51.984,0.02,0,0
30852.0,0 - 20K €,0.6297435882367229,17.0,False,10%,1.344449584869333,2018-12-25 13:33:35.136,0.97,1,1
63132.0,0 - 20K €,0.6545513318328672,20.0,False,10%,6.8722267028358655,2018-12-25 13:42:18.288,0.1,0,0
21860.0,20K - 20K €,0.7033375424718962,17.0,False,30%,0.9291484685729916,2018-12-25 13:51:01.440,0.99,1,1
49228.0,20K - 20K €,0.7068044421129464,21.0,False,40%,2.4728620918609305,2018-12-25 13:59:44.592,0.99,1,1
94444.0,0 - 20K €,0.6557285112434116,18.0,True,30%,6.934293338936879,2018-12-25 14:08:27.744,0.96,1,1
12780.0,20K - 20K €,0.6618224042484311,19.0,False,10%,1.378477963929856,2018-12-25 14:17:10.896,0.99,1,1
55681.0,60K+ €,0.6600735886164971,6.0,True,30%,6.514975958072284,2018-12-25 14:25:54.048,0.01,0,0
16391.0,20K - 20K €,0.7147151927823987,6.0,True,20%,5.237388532062678,2018-12-25 14:34:37.200,0.01,0,0
21428.0,20K - 20K €,0.7145034074213151,20.0,True,30%,6.159843539522159,2018-12-25 14:43:20.352,0.97,1,1
21453.0,0 - 20K €,0.6934155871373265,6.0,False,40%,6.536971085506487,2018-12-25 14:52:03.504,0.0,0,0
20191.0,0 - 20K €,0.6697190436622894,17.0,False,10%,0.8328555479696118,2018-12-25 15:00:46.656,0.99,1,1
20869.0,0 - 20K €,0.6406447856386432,18.0,False,10%,5.888094623588067,2018-12-25 15:09:29.808,0.07,0,0
31277.0,20K - 20K €,0.7093134625005796,20.0,False,10%,0.9475668989060532,2018-12-25 15:18:12.960,0.99,1,1
12025.0,40K - 60K €,0.5869429244687784,11.0,False,40%,2.5770135891678416,2018-12-25 15:26:56.112,0.83,1,1
33328.0,0 - 20K €,0.3142888010404312,19.0,False,20%,5.827367185599563,2018-12-25 15:35:39.264,0.01,0,0
14235.0,0 - 20K €,0.6912609258127318,11.0,True,30%,6.889671590614251,2018-12-25 15:44:22.416,0.9,1,1
26983.0,20K - 20K €,0.4448099763631579,6.0,True,40%,2.776810411024517,2018-12-25 15:53:05.568,0.03,0,0
25195.0,20K - 20K €,0.6636430591852447,16.0,True,40%,0.8652421820111214,2018-12-25 16:01:48.720,0.91,1,1
11375.0,20K - 20K €,0.6752074896595249,6.0,True,30%,6.85544438568862,2018-12-25 16:10:31.872,0.03,0,0
39096.0,20K - 20K €,0.7067325123036675,18.0,False,10%,0.1728747809724505,2018-12-25 16:19:15.024,0.98,1,1
22178.0,40K - 60K €,0.7130639966964495,6.0,True,10%,6.85715438487847,2018-12-25 16:27:58.176,0.02,0,0
22561.0,20K - 20K €,0.7244944372834964,7.0,True,10%,5.075412758786791,2018-12-25 16:36:41.328,0.0,0,0
12325.0,40K - 60K €,0.7274154594216093,6.0,False,30%,3.930211265219588,2018-12-25 16:45:24.480,0.13,0,0
15480.0,60K+ €,0.6910917199626625,11.0,False,20%,0.0919344142914347,2018-12-25 16:54:07.632,0.92,1,1
56835.0,20K - 20K €,0.7063870350995904,10.0,True,10%,5.733165800945033,2018-12-25 17:02:50.784,0.04,0,0
70554.0,20K - 20K €,0.6914420094030846,10.0,True,10%,4.3935545094102455,2018-12-25 17:11:33.936,0.06,0,0
84339.0,40K - 60K €,0.694176061071447,6.0,True,30%,6.004913123310684,2018-12-25 17:20:17.088,0.01,0,0
32315.0,40K - 60K €,0.6697612549052909,6.0,True,0%,6.597722896976932,2018-12-25 17:29:00.240,0.17,0,0
27610.0,0 - 20K €,0.720400355013098,14.0,True,10%,5.663456115956642,2018-12-25 17:37:43.392,0.43,0,0
14385.0,0 - 20K €,0.7298056143291337,21.0,True,0%,6.866036925824754,2018-12-25 17:46:26.544,0.99,1,1
37574.0,20K - 20K €,0.6841550003135527,11.0,False,30%,0.429853289656729,2018-12-25 17:55:09.696,0.99,1,1
21784.0,40K - 60K €,0.7148508172513696,6.0,True,20%,6.791502512113388,2018-12-25 18:03:52.848,0.0,0,0
10225.0,60K+ €,0.7269920899403122,15.0,True,40%,1.073723169882798,2018-12-25 18:12:36.000,0.98,1,1
10374.0,40K - 60K €,0.7130261785636606,15.0,True,30%,3.753364439155449,2018-12-25 18:21:19.152,0.99,1,1
15887.0,0 - 20K €,0.312092136356949,16.0,False,30%,5.5457824852799895,2018-12-25 18:30:02.304,0.02,0,0
15245.0,40K - 60K €,0.7139957009640204,19.0,True,40%,5.058818418068664,2018-12-25 18:38:45.456,1.0,1,1
31758.0,20K - 20K €,0.6607192881178972,18.0,True,40%,6.126249971666937,2018-12-25 18:47:28.608,0.97,1,1
22730.0,0 - 20K €,0.3021666145433835,19.0,False,0%,6.123799678089353,2018-12-25 18:56:11.760,0.02,0,0
32195.0,40K - 60K €,0.6994729144093393,6.0,True,10%,5.243186229735821,2018-12-25 19:04:54.912,0.03,0,0
12486.0,20K - 20K €,0.6379654792658571,12.0,True,40%,6.276048778996279,2018-12-25 19:13:38.064,0.89,1,1
13398.0,40K - 60K €,0.7189687500701368,6.0,True,10%,6.874451638442015,2018-12-25 19:22:21.216,0.0,0,0
21951.0,20K - 20K €,0.6750215587862892,12.0,True,0%,6.294143073032188,2018-12-25 19:31:04.368,0.84,1,1
61854.0,60K+ €,0.6868401103565356,6.0,True,10%,6.490523917431768,2018-12-25 19:39:47.520,0.06,0,0
30736.0,20K - 20K €,0.3915315191126567,7.0,False,40%,5.243968764524283,2018-12-25 19:48:30.672,0.17,0,0
14322.0,0 - 20K €,0.4399391390938807,16.0,True,40%,6.280003188816499,2018-12-25 19:57:13.824,0.03,0,0
14914.0,20K - 20K €,0.723426008946588,20.0,True,0%,5.108256582896846,2018-12-25 20:05:56.976,0.96,1,1
14306.0,40K - 60K €,0.7056764333942382,6.0,True,20%,4.928531019056919,2018-12-25 20:14:40.128,0.08,0,0
15875.0,0 - 20K €,0.316086669702142,17.0,False,30%,6.447459726230318,2018-12-25 20:23:23.280,0.01,0,0
20163.0,40K - 60K €,0.66763096601535,6.0,True,10%,6.273945400688791,2018-12-25 20:32:06.432,0.0,0,0
38337.0,20K - 20K €,0.6977862971718194,15.0,False,20%,0.6263946701929716,2018-12-25 20:40:49.584,1.0,1,1
22408.0,40K - 60K €,0.7266966247092009,11.0,True,0%,5.809677532311426,2018-12-25 20:49:32.736,0.11,0,0
11221.0,20K - 20K €,0.7174846050311766,15.0,True,20%,6.780998900418242,2018-12-25 20:58:15.888,0.97,1,1
15192.0,0 - 20K €,0.3340975954907146,16.0,False,30%,4.826070062430892,2018-12-25 21:06:59.040,0.03,0,0
13047.0,0 - 20K €,0.3823788103986004,16.0,True,10%,6.247741587760743,2018-12-25 21:15:42.192,0.03,0,0
16980.0,60K+ €,0.7314560878691283,8.0,True,0%,5.9399014296837125,2018-12-25 21:24:25.344,0.0,0,0
24460.0,20K - 20K €,0.4339744282004505,7.0,True,40%,5.071560083436001,2018-12-25 21:33:08.496,0.04,0,0
12916.0,0 - 20K €,0.3851912430351299,16.0,False,20%,5.544954592292964,2018-12-25 21:41:51.648,0.02,0,0
13338.0,20K - 20K €,0.68416553092276,9.0,True,0%,6.814186078167774,2018-12-25 21:50:34.800,0.74,1,1
28646.0,20K - 20K €,0.7034683015728131,19.0,False,20%,0.8265703318090889,2018-12-25 21:59:17.952,0.96,1,1
81648.0,0 - 20K €,0.4741295748043286,13.0,True,20%,6.8817857175553225,2018-12-25 22:08:01.104,0.94,1,1
18604.0,0 - 20K €,0.5559025027766611,10.0,True,20%,0.8119475396857355,2018-12-25 22:16:44.256,0.98,1,1
15011.0,0 - 20K €,0.3363822920481263,15.0,False,0%,6.5107074590033065,2018-12-25 22:25:27.408,0.05,0,0
101914.0,20K - 20K €,0.4164755667936718,20.0,True,10%,5.836609265194827,2018-12-25 22:34:10.560,0.96,1,1
50095.0,40K - 60K €,0.6802478847963644,6.0,True,40%,6.728113521393932,2018-12-25 22:42:53.712,0.04,0,0
53879.0,20K - 20K €,0.6618216716691847,17.0,False,20%,0.3443399751641435,2018-12-25 22:51:36.864,1.0,1,1
28925.0,40K - 60K €,0.7139125128553467,21.0,True,0%,3.986617923590813,2018-12-25 23:00:20.016,0.93,1,1
11768.0,0 - 20K €,0.2922890755164388,15.0,False,10%,2.681146554646264,2018-12-25 23:09:03.168,0.0,0,0
13368.0,20K - 20K €,0.7303893481503385,21.0,True,10%,5.933682791929841,2018-12-25 23:17:46.320,0.94,1,1
64343.0,0 - 20K €,0.689703988037499,21.0,True,40%,6.53344016589685,2018-12-25 23:26:29.472,0.83,1,1
14095.0,0 - 20K €,0.6998809850976467,6.0,False,30%,6.802595696752949,2018-12-25 23:35:12.624,0.04,0,0
14655.0,20K - 20K €,0.7267238238822241,15.0,True,10%,6.787168762240155,2018-12-25 23:43:55.776,0.97,1,1
32671.0,40K - 60K €,0.7035962547195216,10.0,False,30%,0.0831721597925872,2018-12-25 23:52:38.928,0.99,1,1
38310.0,0 - 20K €,0.715703306559238,18.0,False,30%,0.7737229590314703,2018-12-26 00:01:22.080,0.98,1,1
11536.0,0 - 20K €,0.4881751159894359,15.0,True,0%,3.46907613453647,2018-12-26 00:10:05.232,0.33,0,1
16011.0,40K - 60K €,0.6937412319794245,6.0,True,20%,6.323483043933597,2018-12-26 00:18:48.384,0.03,0,0
106577.0,0 - 20K €,0.5482791823118879,21.0,True,20%,6.970996688696653,2018-12-26 00:27:31.536,0.9,1,1
15077.0,20K - 20K €,0.7001016695909754,20.0,True,40%,5.517931156423285,2018-12-26 00:36:14.688,0.99,1,1
20604.0,40K - 60K €,0.6919690411040061,19.0,True,40%,6.4025447033482425,2018-12-26 00:44:57.840,0.95,1,1
31220.0,40K - 60K €,0.6737343947835874,21.0,True,40%,5.14470326278119,2018-12-26 00:53:40.992,0.98,1,1
54475.0,0 - 20K €,0.3944003460637931,20.0,True,20%,6.682372860228107,2018-12-26 01:02:24.144,0.1,0,0
21558.0,40K - 60K €,0.6918720250154357,9.0,True,0%,0.2514360785198596,2018-12-26 01:11:07.296,0.94,1,1
16152.0,40K - 60K €,0.7306630232489271,6.0,True,0%,5.907828125247889,2018-12-26 01:19:50.448,0.03,0,0
41333.0,20K - 20K €,0.708882384559134,21.0,False,30%,0.6472324217228179,2018-12-26 01:28:33.600,0.9,1,1
10938.0,0 - 20K €,0.2625426156653933,10.0,False,30%,5.546481231810098,2018-12-26 01:37:16.752,0.19,0,0
10359.0,0 - 20K €,0.6913448845021467,9.0,True,10%,6.281163708802721,2018-12-26 01:45:59.904,0.26,0,0
64297.0,40K - 60K €,0.7221508114198875,7.0,True,10%,6.74474077583014,2018-12-26 01:54:43.056,0.02,0,0
32483.0,0 - 20K €,0.6428160626121278,10.0,True,20%,0.7064103193635994,2018-12-26 02:03:26.208,0.98,1,1
47614.0,0 - 20K €,0.5871243864631045,16.0,True,20%,6.975351860358441,2018-12-26 02:12:09.360,0.96,1,1
16040.0,0 - 20K €,0.3779107388725654,18.0,False,20%,2.16513185652804,2018-12-26 02:20:52.512,0.43,0,1
11814.0,40K - 60K €,0.7144629864079711,21.0,False,0%,1.3380945829223077,2018-12-26 02:29:35.664,0.98,1,1
13268.0,0 - 20K €,0.2824537063115576,16.0,False,30%,5.000247830753475,2018-12-26 02:38:18.816,0.02,0,0
11627.0,0 - 20K €,0.2695033027033027,13.0,True,0%,3.8330795636622312,2018-12-26 02:47:01.968,0.03,0,0
71947.0,20K - 20K €,0.6931111247631042,21.0,True,40%,6.08396372920928,2018-12-26 02:55:45.120,0.93,1,1
22839.0,20K - 20K €,0.7256195510698915,6.0,True,10%,6.930493680014108,2018-12-26 03:04:28.272,0.02,0,0
22116.0,20K - 20K €,0.6951034711590426,6.0,True,10%,6.863750947952348,2018-12-26 03:13:11.424,0.04,0,0
42494.0,20K - 20K €,0.6036545279830476,6.0,True,20%,6.743887835280447,2018-12-26 03:21:54.576,0.04,0,0
16809.0,0 - 20K €,0.2731031009718916,14.0,False,20%,4.532126692189947,2018-12-26 03:30:37.728,0.02,0,0
90765.0,20K - 20K €,0.4886598739971863,20.0,True,0%,6.894129511766464,2018-12-26 03:39:20.880,0.97,1,1
37354.0,20K - 20K €,0.6849338769774552,6.0,True,20%,5.542370015893163,2018-12-26 03:48:04.032,0.08,0,0
71928.0,0 - 20K €,0.5991251313854082,7.0,True,30%,3.93098006692165,2018-12-26 03:56:47.184,0.04,0,0
13050.0,20K - 20K €,0.7262997887071713,19.0,True,20%,6.473118803723051,2018-12-26 04:05:30.336,1.0,1,1
61684.0,0 - 20K €,0.5339970455727797,15.0,True,0%,6.937929617264459,2018-12-26 04:14:13.488,0.97,1,1
17536.0,20K - 20K €,0.6858435189266072,18.0,True,10%,2.489241839883685,2018-12-26 04:22:56.640,0.87,1,1
11891.0,0 - 20K €,0.3792708803209023,13.0,True,40%,1.7889632243569698,2018-12-26 04:31:39.792,0.16,0,0
95185.0,40K - 60K €,0.7276930997155211,6.0,True,10%,6.073506574437622,2018-12-26 04:40:22.944,0.13,0,0
11459.0,40K - 60K €,0.7069165808256767,15.0,True,10%,6.552700084551621,2018-12-26 04:49:06.096,0.95,1,1
14795.0,0 - 20K €,0.5939752482314873,6.0,True,40%,6.790455386077672,2018-12-26 04:57:49.248,0.03,0,0
21475.0,20K - 20K €,0.661497523582878,15.0,True,20%,6.623889579888973,2018-12-26 05:06:32.400,0.99,1,1
22676.0,0 - 20K €,0.6122546474009843,21.0,False,30%,3.3503149174766453,2018-12-26 05:15:15.552,0.95,1,1
15146.0,40K - 60K €,0.6951776990640683,6.0,True,30%,6.894349934357274,2018-12-26 05:23:58.704,0.03,0,0
18975.0,0 - 20K €,0.4077230582847604,17.0,False,0%,5.139517715654423,2018-12-26 05:32:41.856,0.07,0,0
10750.0,0 - 20K €,0.539685135581405,6.0,True,40%,5.98165081217409,2018-12-26 05:41:25.008,0.04,0,0
21181.0,0 - 20K €,0.4347573074549778,18.0,False,0%,5.949572467552661,2018-12-26 05:50:08.160,0.02,0,0
14278.0,20K - 20K €,0.730487823143084,7.0,True,10%,4.248311802323714,2018-12-26 05:58:51.312,0.05,0,0
42994.0,40K - 60K €,0.4666718827971388,15.0,False,40%,5.7808027896769145,2018-12-26 06:07:34.464,0.98,1,1
43940.0,0 - 20K €,0.4244744356227005,6.0,True,40%,6.86634620651665,2018-12-26 06:16:17.616,0.04,0,0
12454.0,40K - 60K €,0.6681361086496975,16.0,True,10%,6.20073810316729,2018-12-26 06:25:00.768,0.98,1,1
44289.0,20K - 20K €,0.6974750533772102,20.0,True,30%,6.070663876847594,2018-12-26 06:33:43.920,0.96,1,1
10752.0,20K - 20K €,0.641782108430003,21.0,False,0%,4.421431067648139,2018-12-26 06:42:27.072,0.98,1,1
14987.0,20K - 20K €,0.6867615255377353,13.0,True,40%,5.874065420187556,2018-12-26 06:51:10.224,1.0,1,1
18195.0,40K - 60K €,0.6605900934277704,21.0,False,20%,1.7380308427300544,2018-12-26 06:59:53.376,0.97,1,1
23648.0,20K - 20K €,0.7153027322421673,21.0,True,20%,5.287910135879829,2018-12-26 07:08:36.528,0.98,1,1
42397.0,40K - 60K €,0.4971652343804029,15.0,True,30%,5.907063469297939,2018-12-26 07:17:19.680,0.92,1,1
13423.0,20K - 20K €,0.4990748372360502,19.0,True,0%,5.554719285374464,2018-12-26 07:26:02.832,0.32,0,0
33503.0,0 - 20K €,0.6095392711964687,8.0,True,30%,5.457968795842894,2018-12-26 07:34:45.984,0.11,0,0
29086.0,20K - 20K €,0.718959696265663,17.0,False,10%,0.448890225731036,2018-12-26 07:43:29.136,1.0,1,1
48615.0,20K - 20K €,0.4798285009821616,7.0,True,40%,4.141132183839413,2018-12-26 07:52:12.288,0.02,0,0
11611.0,20K - 20K €,0.4174053908172223,21.0,False,30%,4.550660944217944,2018-12-26 08:00:55.440,1.0,1,1
16169.0,0 - 20K €,0.3368893028096139,16.0,False,30%,6.143386718871646,2018-12-26 08:09:38.592,0.03,0,0
13828.0,20K - 20K €,0.7079962275859226,7.0,False,30%,5.20152281192678,2018-12-26 08:18:21.744,0.03,0,0
22106.0,0 - 20K €,0.4933753355864716,10.0,True,40%,6.726151012135619,2018-12-26 08:27:04.896,0.31,0,1
15252.0,0 - 20K €,0.2785451227387525,12.0,False,40%,6.7556253671329545,2018-12-26 08:35:48.048,0.0,0,0
21207.0,0 - 20K €,0.706434238004035,12.0,True,0%,6.673527160560544,2018-12-26 08:44:31.200,0.8,1,1
26360.0,20K - 20K €,0.713829299261747,13.0,False,10%,0.3870974282433814,2018-12-26 08:53:14.352,1.0,1,1
51318.0,40K - 60K €,0.7180598262606387,7.0,True,10%,6.02130162810079,2018-12-26 09:01:57.504,0.03,0,0
33920.0,40K - 60K €,0.6170628244859977,6.0,True,40%,5.568511156543536,2018-12-26 09:10:40.656,0.03,0,0
81139.0,0 - 20K €,0.6526546892232892,17.0,False,40%,0.3414537068827984,2018-12-26 09:19:23.808,0.98,1,1
15700.0,0 - 20K €,0.3908350752134167,19.0,True,20%,5.149907949890883,2018-12-26 09:28:06.960,0.01,0,0
18979.0,40K - 60K €,0.7104161286889583,17.0,False,30%,0.4420231603299144,2018-12-26 09:36:50.112,0.96,1,0
36289.0,20K - 20K €,0.329121584152336,20.0,True,0%,6.911914491254448,2018-12-26 09:45:33.264,0.35,0,0
11064.0,40K - 60K €,0.7308480568178142,20.0,True,0%,5.971905164760934,2018-12-26 09:54:16.416,0.97,1,1
16127.0,0 - 20K €,0.508267591631243,16.0,False,20%,6.608385952184196,2018-12-26 10:02:59.568,0.03,0,0
11987.0,20K - 20K €,0.5858799748623791,6.0,True,20%,6.664982058231704,2018-12-26 10:11:42.720,0.14,0,0
17162.0,0 - 20K €,0.2704270431255628,15.0,False,20%,5.451421644357314,2018-12-26 10:20:25.872,0.04,0,0
13623.0,60K+ €,0.7141476317752133,21.0,False,20%,1.479255354059412,2018-12-26 10:29:09.024,0.97,1,1
12249.0,40K - 60K €,0.7153131236756315,6.0,True,20%,6.817166256172299,2018-12-26 10:37:52.176,0.04,0,0
20332.0,20K - 20K €,0.655724693479309,11.0,True,40%,6.643528853594256,2018-12-26 10:46:35.328,0.93,1,1
35835.0,40K - 60K €,0.6849230849722341,21.0,True,40%,5.930115225972022,2018-12-26 10:55:18.480,0.97,1,1
32748.0,0 - 20K €,0.2835688260134218,18.0,False,30%,6.314115053416712,2018-12-26 11:04:01.632,0.01,0,0
14484.0,0 - 20K €,0.2995125503660517,13.0,False,30%,6.5357068795795925,2018-12-26 11:12:44.784,0.13,0,0
12473.0,20K - 20K €,0.4158093815868232,6.0,True,40%,6.790413613251237,2018-12-26 11:21:27.936,0.01,0,0
35821.0,0 - 20K €,0.4576911477025615,21.0,True,10%,6.358421018035746,2018-12-26 11:30:11.088,0.06,0,0
18443.0,0 - 20K €,0.3804795563542687,17.0,False,40%,6.569519072549385,2018-12-26 11:38:54.240,0.02,0,0
65542.0,0 - 20K €,0.6571464044737048,17.0,False,10%,2.068512396951917,2018-12-26 11:47:37.392,0.95,1,1
19891.0,0 - 20K €,0.4555144817067866,18.0,False,10%,4.89642768333303,2018-12-26 11:56:20.544,0.04,0,0
26408.0,0 - 20K €,0.7235224677824463,20.0,True,30%,6.694475522232489,2018-12-26 12:05:03.696,0.98,1,1
18100.0,20K - 20K €,0.7221826562146982,21.0,True,20%,6.091735368058331,2018-12-26 12:13:46.848,0.96,1,1
12114.0,20K - 20K €,0.5381174032313143,6.0,True,40%,0.7373183195318791,2018-12-26 12:22:30.000,0.25,0,0
13842.0,0 - 20K €,0.4585917103029743,17.0,False,0%,2.5455087354407486,2018-12-26 12:31:13.152,0.05,0,0
12192.0,0 - 20K €,0.3462567197399705,15.0,True,0%,5.197451594452037,2018-12-26 12:39:56.304,0.06,0,0
13529.0,0 - 20K €,0.5527483693003432,17.0,True,20%,6.655404266818467,2018-12-26 12:48:39.456,0.12,0,0
38861.0,0 - 20K €,0.2967830281111749,19.0,False,40%,6.720267915241305,2018-12-26 12:57:22.608,0.0,0,0
19561.0,20K - 20K €,0.6811052393941642,20.0,False,0%,0.5526263942709241,2018-12-26 13:06:05.760,0.98,1,1
14103.0,0 - 20K €,0.3090742356011238,16.0,False,20%,5.818370983910114,2018-12-26 13:14:48.912,0.09,0,0
20703.0,60K+ €,0.7293696805367444,17.0,False,10%,0.3776431835744185,2018-12-26 13:23:32.064,0.98,1,1
16405.0,0 - 20K €,0.7311625690039144,17.0,True,0%,6.850832716725233,2018-12-26 13:32:15.216,0.85,1,1
41470.0,40K - 60K €,0.7215335096593051,8.0,False,10%,0.1317043770647905,2018-12-26 13:40:58.368,0.99,1,1
20987.0,20K - 20K €,0.7167700159831895,20.0,False,10%,2.2310850001352143,2018-12-26 13:49:41.520,0.97,1,1
25062.0,0 - 20K €,0.4179681347575111,19.0,True,0%,4.9382798217714505,2018-12-26 13:58:24.672,0.04,0,0
13159.0,0 - 20K €,0.2733270432778688,13.0,False,40%,6.755567817122846,2018-12-26 14:07:07.824,0.06,0,0
30387.0,40K - 60K €,0.7183754623121622,20.0,False,10%,0.3966320929490727,2018-12-26 14:15:50.976,0.96,1,1
18241.0,20K - 20K €,0.7181931599131992,20.0,True,10%,6.404237922610455,2018-12-26 14:24:34.128,1.0,1,1
21677.0,0 - 20K €,0.3046915162487705,17.0,False,40%,6.660070813889125,2018-12-26 14:33:17.280,0.05,0,0
28552.0,40K - 60K €,0.6563973549893917,17.0,True,30%,6.317057282346172,2018-12-26 14:42:00.432,0.97,1,1
12387.0,0 - 20K €,0.4356262518655368,18.0,True,10%,5.117758138763922,2018-12-26 14:50:43.584,0.41,0,0
36215.0,0 - 20K €,0.7228824094568574,14.0,True,0%,6.8707085777124455,2018-12-26 14:59:26.736,0.71,1,1
50980.0,20K - 20K €,0.700429006079122,18.0,True,10%,6.541011752072652,2018-12-26 15:08:09.888,0.98,1,1
10411.0,20K - 20K €,0.4219129055616865,21.0,False,40%,5.219341999946153,2018-12-26 15:16:53.040,0.99,1,1
59743.0,20K - 20K €,0.700798947971066,21.0,True,30%,6.243759292104774,2018-12-26 15:25:36.192,0.9,1,1
31431.0,0 - 20K €,0.3812807135693385,6.0,True,40%,4.297873389074275,2018-12-26 15:34:19.344,0.02,0,0
21438.0,20K - 20K €,0.7281752221187987,21.0,True,30%,5.218578826378479,2018-12-26 15:43:02.496,0.96,1,1
10245.0,0 - 20K €,0.3508864408333221,8.0,False,0%,1.8491242860271608,2018-12-26 15:51:45.648,0.05,0,0
46105.0,40K - 60K €,0.6963361135155457,6.0,True,30%,6.356712538418465,2018-12-26 16:00:28.800,0.0,0,0
70629.0,40K - 60K €,0.7034653193418796,14.0,False,40%,0.1955896233137394,2018-12-26 16:09:11.952,0.97,1,1
13020.0,0 - 20K €,0.2651255532612295,13.0,False,0%,6.181792409695074,2018-12-26 16:17:55.104,0.02,0,0
21219.0,60K+ €,0.6707946329582196,19.0,True,40%,2.966186671927187,2018-12-26 16:26:38.256,0.99,1,1
22810.0,20K - 20K €,0.7122755036414284,18.0,True,10%,5.472739679846029,2018-12-26 16:35:21.408,0.97,1,1
28025.0,20K - 20K €,0.7039714622230319,8.0,True,20%,6.489976265191248,2018-12-26 16:44:04.560,0.02,0,0
20218.0,20K - 20K €,0.7104171010793123,6.0,True,10%,6.848385081045828,2018-12-26 16:52:47.712,0.02,0,0
40540.0,40K - 60K €,0.727152378045365,17.0,False,30%,0.3888552282548564,2018-12-26 17:01:30.864,1.0,1,1
60638.0,20K - 20K €,0.5648199589581487,6.0,True,40%,6.253379430500927,2018-12-26 17:10:14.016,0.05,0,0
12107.0,60K+ €,0.7112411267184254,18.0,True,40%,3.127139594270702,2018-12-26 17:18:57.168,0.99,1,1
84576.0,40K - 60K €,0.3824829304603959,19.0,True,20%,6.4148934296915625,2018-12-26 17:27:40.320,1.0,1,1
16357.0,40K - 60K €,0.698706402233244,19.0,False,20%,1.1008453494929693,2018-12-26 17:36:23.472,0.98,1,1
42956.0,0 - 20K €,0.681089626244607,7.0,True,20%,0.3359835408998074,2018-12-26 17:45:06.624,0.84,1,1
11375.0,20K - 20K €,0.6707824523043413,21.0,False,10%,2.5644770351662207,2018-12-26 17:53:49.776,1.0,1,1
34052.0,40K - 60K €,0.6904233015187078,17.0,False,40%,0.2596288631547454,2018-12-26 18:02:32.928,1.0,1,1
14664.0,20K - 20K €,0.6909052765591502,8.0,True,0%,5.900330074813142,2018-12-26 18:11:16.080,0.26,0,0
11178.0,0 - 20K €,0.6407992719946277,21.0,False,20%,4.739190875015108,2018-12-26 18:19:59.232,0.97,1,1
55258.0,40K - 60K €,0.6996607571092558,13.0,False,40%,0.1019679043363789,2018-12-26 18:28:42.384,1.0,1,1
14850.0,0 - 20K €,0.5772855303951772,6.0,True,40%,6.471039032475861,2018-12-26 18:37:25.536,0.05,0,0
10980.0,20K - 20K €,0.2800495410803787,17.0,True,0%,5.066142429899904,2018-12-26 18:46:08.688,0.01,0,0
13315.0,40K - 60K €,0.7168823470173568,20.0,True,10%,4.165550229381577,2018-12-26 18:54:51.840,0.98,1,1
40093.0,60K+ €,0.7130385340253134,12.0,False,40%,0.0555250582863402,2018-12-26 19:03:34.992,0.97,1,1
33557.0,40K - 60K €,0.6818726064275501,9.0,False,20%,0.1156851929665386,2018-12-26 19:12:18.144,0.96,1,1
22113.0,40K - 60K €,0.6888662577590933,6.0,True,30%,2.610019499933544,2018-12-26 19:21:01.296,0.0,0,0
11587.0,20K - 20K €,0.7156876564581945,19.0,False,0%,1.793255961600496,2018-12-26 19:29:44.448,0.99,1,1
92380.0,0 - 20K €,0.7002952629545557,10.0,False,30%,0.066852527443438,2018-12-26 19:38:27.600,0.96,1,1
30987.0,20K - 20K €,0.4336851847397869,7.0,True,40%,1.1453078732584143,2018-12-26 19:47:10.752,0.11,0,0
29083.0,60K+ €,0.7240011332537888,16.0,True,40%,0.6807243242062073,2018-12-26 19:55:53.904,0.98,1,1
37894.0,40K - 60K €,0.6993610276857852,10.0,False,30%,0.124797921503647,2018-12-26 20:04:37.056,1.0,1,1
22879.0,20K - 20K €,0.3172389168195511,8.0,True,40%,2.8638320719883046,2018-12-26 20:13:20.208,0.09,0,0
22704.0,40K - 60K €,0.6684997505234922,18.0,True,20%,6.288102864883145,2018-12-26 20:22:03.360,1.0,1,1
11327.0,20K - 20K €,0.6778691150971243,11.0,True,20%,6.432859106811348,2018-12-26 20:30:46.512,0.9,1,1
24136.0,0 - 20K €,0.4271640715631939,17.0,False,0%,3.779070649289432,2018-12-26 20:39:29.664,0.04,0,0
